"qPCR_tag","Target","Ct","SD","Median","Calibration","Cage","Bee_exp","Extraction","Sample_ID","diet","Condition"
"VE21DH4","Ga",20.1758130391439,0.165591028977562,20.2427043914795,"C2019","H","D","E","E21DH4","P","Gi (P)"
"VE22CE4","Ga",22.1563364664714,0.129311862584948,22.1712970733643,"C2019","E","C","E","E22CE4","S","Sn/Gi"
"VE23DA4","Ga",NA,0,39.1140594482422,"C2019","A","D","E","E23DA4","S","MD"
"VE10CC5","Sa",19.9623476664225,0.175742182982112,19.9555625915527,"C2019","C","C","E","E10CC5","S","Sn"
"VE11DH9","Sa",31.0855814615885,0.144271762989252,31.0400657653809,"C2019","H","D","E","E11DH9","P","Gi (P)"
"VE12CE1","Sa",19.2056102752686,0.295091835243761,19.0949211120605,"C2019","E","C","E","E12CE1","S","Sn/Gi"
"VE13CF7","Sa",22.5961043039958,0.103939131164589,22.5411567687988,"C2019","F","C","E","E13CF7","P","Sn/Gi (P)"
"VE14DA7","Sa",31.5282166798909,0.491703364800585,31.6954956054688,"C2019","A","D","E","E14DA7","S","MD"
"VE15DH10","Sa",32.9867528279622,0.600852738486689,33.0700187683105,"C2019","H","D","E","E15DH10","P","Gi (P)"
"VE16CA2","Sa",37.6608441670736,0.336519958142458,37.5841636657715,"C2019","A","C","E","E16CA2","S","MD"
"VE17CF8","Sa",19.7458718617757,0.0921105378375187,19.698974609375,"C2019","F","C","E","E17CF8","P","Sn/Gi (P)"
"VE18DG4","Sa",34.405101776123,0.286849314978392,34.4499931335449,"C2019","G","D","E","E18DG4","S","Gi"
"VE19CF5","Sa",19.793301264445,0.0323840830061686,19.7945899963379,"C2019","F","C","E","E19CF5","P","Sn/Gi (P)"
"VE20DB1","Sa",36.7849553426107,0.242541904620885,36.7183647155762,"C2019","B","D","E","E20DB1","P","MD (P)"
"VE21DH4","Sa",NA,0,NA,"C2019","H","D","E","E21DH4","P","Gi (P)"
"VE22CE4","Sa",19.2409960428874,0.135553408365281,19.1753425598145,"C2019","E","C","E","E22CE4","S","Sn/Gi"
"VE23DA4","Sa",37.6630058288574,0.253517286716257,37.8025817871094,"C2019","A","D","E","E23DA4","S","MD"
"WE24DB4","Ga",33.370969136556,0.648876724664709,33.463695526123,"C2019","B","D","E","E24DB4","P","MD (P)"
"WG10EH3","Ga",22.6802889506022,0.197160283159278,22.5690593719482,"C2019","H","E","G","G10EH3","P","Gi (P)"
"WG11EG4","Ga",22.6014308929443,0.194888697178105,22.5195350646973,"C2019","G","E","G","G11EG4","S","Gi"
"WG12EC5","Ga",NA,0,NA,"C2019","C","E","G","G12EC5","S","Sn"
"WG13EE7","Ga",20.1481857299805,0.380590562055378,20.1751003265381,"C2019","E","E","G","G13EE7","S","Sn/Gi"
"WG1EG7","Ga",23.2167663574219,1.57998180654398,22.3313446044922,"C2019","G","E","G","G1EG7","S","Gi"
"WG2ED9","Ga",NA,0,NA,"C2019","D","E","G","G2ED9","P","Sn (P)"
"WG3EH12","Ga",21.000971476237,0.507788916238254,20.9839172363281,"C2019","H","E","G","G3EH12","P","Gi (P)"
"WG4EA8","Ga",NA,0.285298423891215,39.5084037780762,"C2019","A","E","G","G4EA8","S","MD"
"WG5EB7","Ga",NA,0,NA,"C2019","B","E","G","G5EB7","P","MD (P)"
"WG6EE3","Ga",20.9549261728923,0.311491953470994,21.0920295715332,"C2019","E","E","G","G6EE3","S","Sn/Gi"
"WG7EG3","Ga",22.2464962005615,0.419355411931808,22.373779296875,"C2019","G","E","G","G7EG3","S","Gi"
"WG8EC10","Ga",NA,0,NA,"C2019","C","E","G","G8EC10","S","Sn"
"WG9EH2","Ga",24.2127876281738,0.396524409540711,24.3818035125732,"C2019","H","E","G","G9EH2","P","Gi (P)"
"WE24DB4","Sa",28.9122924804688,0.0608084810770746,28.929386138916,"C2019","B","D","E","E24DB4","P","MD (P)"
"WG10EH3","Sa",33.946361541748,0.165771166380843,33.9850616455078,"C2019","H","E","G","G10EH3","P","Gi (P)"
"WG11EG4","Sa",NA,0.748037103062023,39.0875244140625,"C2019","G","E","G","G11EG4","S","Gi"
"WG12EC5","Sa",18.7462813059489,0.279958398700212,18.7746639251709,"C2019","C","E","G","G12EC5","S","Sn"
"WG13EE7","Sa",16.3745619455973,0.120700038863354,16.3886165618896,"C2019","E","E","G","G13EE7","S","Sn/Gi"
"WG1EG7","Sa",37.9686037699381,0.127357650092035,38.0005950927734,"C2019","G","E","G","G1EG7","S","Gi"
"WG2ED9","Sa",16.1814448038737,0.0706753671905337,16.1819629669189,"C2019","D","E","G","G2ED9","P","Sn (P)"
"WG3EH12","Sa",35.8101666768392,0.415676135223276,35.9475212097168,"C2019","H","E","G","G3EH12","P","Gi (P)"
"WG4EA8","Sa",NA,0.540197636027332,38.8393135070801,"C2019","A","E","G","G4EA8","S","MD"
"WG5EB7","Sa",36.4899698893229,1.1514925332283,35.9400672912598,"C2019","B","E","G","G5EB7","P","MD (P)"
"WG6EE3","Sa",17.6978022257487,0.222984500006905,17.8145503997803,"C2019","E","E","G","G6EE3","S","Sn/Gi"
"WG7EG3","Sa",36.9651590983073,0.713536427161452,37.0447959899902,"C2019","G","E","G","G7EG3","S","Gi"
"WG8EC10","Sa",17.6695105234782,0.0718226476936345,17.6970500946045,"C2019","C","E","G","G8EC10","S","Sn"
"WG9EH2","Sa",38.3452281951904,1.92385190586767,38.3452281951904,"C2019","H","E","G","G9EH2","P","Gi (P)"
"XG14ED6","Ga",NA,0,NA,"C2019","D","E","G","G14ED6","P","Sn (P)"
"XG15EB4","Ga",NA,0,37.8535995483398,"C2019","B","E","G","G15EB4","P","MD (P)"
"XG16EA3","Ga",NA,0,38.2081031799316,"C2019","A","E","G","G16EA3","S","MD"
"XG17EF4","Ga",22.0943800608317,0.165289452583938,22.114236831665,"C2019","F","E","G","G17EF4","P","Sn/Gi (P)"
"XG18EF7","Ga",23.7649491628011,0.22121443603201,23.8083972930908,"C2019","F","E","G","G18EF7","P","Sn/Gi (P)"
"XH1EF8","Ga",18.6891199747721,0.0614298430233956,18.7193508148193,"C2019","F","E","H","H1EF8","P","Sn/Gi (P)"
"XH2EC9","Ga",NA,0.795867273725807,38.3803367614746,"C2019","C","E","H","H2EC9","S","Sn"
"XH3EH10","Ga",22.4904969533284,0.472854541265567,22.4381275177002,"C2019","H","E","H","H3EH10","P","Gi (P)"
"XH4EA1","Ga",NA,0,NA,"C2019","A","E","H","H4EA1","S","MD"
"XH5ED10","Ga",NA,0,38.6638145446777,"C2019","D","E","H","H5ED10","P","Sn (P)"
"XH6EG16","Ga",21.9375279744466,0.275670407784645,21.7902507781982,"C2019","G","E","H","H6EG16","S","Gi"
"XH7EE10","Ga",23.0527623494466,0.870206417385767,23.4208908081055,"C2019","E","E","H","H7EE10","S","Sn/Gi"
"XH8EB6","Ga",NA,0,NA,"C2019","B","E","H","H8EB6","P","MD (P)"
"XH9ED4","Ga",NA,0.347462665221267,38.8368225097656,"C2019","D","E","H","H9ED4","P","Sn (P)"
"XG14ED6","Sa",17.2539749145508,0.234228511763496,17.184549331665,"C2019","D","E","G","G14ED6","P","Sn (P)"
"XG15EB4","Sa",33.555305480957,0.660388301337234,33.5894203186035,"C2019","B","E","G","G15EB4","P","MD (P)"
"XG16EA3","Sa",NA,0.792600289232587,37.1215744018555,"C2019","A","E","G","G16EA3","S","MD"
"XG17EF4","Sa",17.9358628590902,0.00882721283840334,17.9394874572754,"C2019","F","E","G","G17EF4","P","Sn/Gi (P)"
"XG18EF7","Sa",17.5267772674561,0.121433173977606,17.4959278106689,"C2019","F","E","G","G18EF7","P","Sn/Gi (P)"
"XH1EF8","Sa",17.2145741780599,0.169684574002353,17.2947082519531,"C2019","F","E","H","H1EF8","P","Sn/Gi (P)"
"XH2EC9","Sa",17.8888753255208,0.221878388286122,17.7789421081543,"C2019","C","E","H","H2EC9","S","Sn"
"XH3EH10","Sa",NA,1.02175829342948,37.9378089904785,"C2019","H","E","H","H3EH10","P","Gi (P)"
"XH4EA1","Sa",NA,2.04663208190088,38.4499111175537,"C2019","A","E","H","H4EA1","S","MD"
"XH5ED10","Sa",17.4348379770915,0.187891992518242,17.3811779022217,"C2019","D","E","H","H5ED10","P","Sn (P)"
"XH6EG16","Sa",NA,0,38.5105667114258,"C2019","G","E","H","H6EG16","S","Gi"
"XH7EE10","Sa",18.2556393941243,0.24556295921513,18.1948223114014,"C2019","E","E","H","H7EE10","S","Sn/Gi"
"XH8EB6","Sa",NA,0.0320990398258969,36.9577598571777,"C2019","B","E","H","H8EB6","P","MD (P)"
"XH9ED4","Sa",17.5766569773356,0.10219758749266,17.5591125488281,"C2019","D","E","H","H9ED4","P","Sn (P)"
"YH10EF3","Ga",21.5492407480876,0.133780243989504,21.5433292388916,"C2019","F","E","H","H10EF3","P","Sn/Gi (P)"
"YH11EG14","Ga",22.2596594492594,0.327811253824035,22.1264572143555,"C2019","G","E","H","H11EG14","S","Gi"
"YH12EB3","Ga",NA,1.25439001542148,38.9972095489502,"C2019","B","E","H","H12EB3","P","MD (P)"
"YH13EC2","Ga",NA,0,NA,"C2019","C","E","H","H13EC2","S","Sn"
"YH14EE9","Ga",23.0078156789144,0.458803167013215,23.0215625762939,"C2019","E","E","H","H14EE9","S","Sn/Gi"
"YH15EH14","Ga",25.1713275909424,0.0964127847963948,25.2179546356201,"C2019","H","E","H","H15EH14","P","Gi (P)"
"YH16EA7","Ga",NA,0,NA,"C2019","A","E","H","H16EA7","S","MD"
"YH17EH13","Ga",24.7435868581136,0.389435973093267,24.6893577575684,"C2019","H","E","H","H17EH13","P","Gi (P)"
"YH18EB1","Ga",25.3867721557617,0.341982847032715,25.2819480895996,"C2019","B","E","H","H18EB1","P","MD (P)"
"YH19ED2","Ga",NA,0,NA,"C2019","D","E","H","H19ED2","P","Sn (P)"
"YH20EE4","Ga",22.2686494191488,0.627761783049349,22.4747142791748,"C2019","E","E","H","H20EE4","S","Sn/Gi"
"YH21EG13","Ga",22.5267791748047,0.396852190708187,22.7135753631592,"C2019","G","E","H","H21EG13","S","Gi"
"YH22EC1","Ga",NA,0,NA,"C2019","C","E","H","H22EC1","S","Sn"
"YH23EA5","Ga",NA,0,37.5209617614746,"C2019","A","E","H","H23EA5","S","MD"
"YH10EF3","Sa",19.0181312561035,0.546798905904442,18.7941589355469,"C2019","F","E","H","H10EF3","P","Sn/Gi (P)"
"YH11EG14","Sa",NA,0,NA,"C2019","G","E","H","H11EG14","S","Gi"
"YH12EB3","Sa",34.7790667215983,0.892843946101728,34.6989555358887,"C2019","B","E","H","H12EB3","P","MD (P)"
"YH13EC2","Sa",18.4009475708008,0.261357161938097,18.4755001068115,"C2019","C","E","H","H13EC2","S","Sn"
"YH14EE9","Sa",18.2498378753662,0.137831072683304,18.1747436523438,"C2019","E","E","H","H14EE9","S","Sn/Gi"
"YH15EH14","Sa",38.1811542510986,2.19205421930372,38.1811542510986,"C2019","H","E","H","H15EH14","P","Gi (P)"
"YH16EA7","Sa",37.3944644927979,0.249258485142156,37.3944644927979,"C2019","A","E","H","H16EA7","S","MD"
"YH17EH13","Sa",33.1481475830078,0.116004832266767,33.1550559997559,"C2019","H","E","H","H17EH13","P","Gi (P)"
"YH18EB1","Sa",33.7847811381022,0.181375982440839,33.8842697143555,"C2019","B","E","H","H18EB1","P","MD (P)"
"YH19ED2","Sa",18.040080388387,0.0600542599705017,18.0096740722656,"C2019","D","E","H","H19ED2","P","Sn (P)"
"YH20EE4","Sa",17.4869435628255,0.0341534605653151,17.4672756195068,"C2019","E","E","H","H20EE4","S","Sn/Gi"
"YH21EG13","Sa",36.995231628418,1.08828461267128,36.7765655517578,"C2019","G","E","H","H21EG13","S","Gi"
"YH22EC1","Sa",18.1519196828206,0.0315695233656799,18.1377086639404,"C2019","C","E","H","H22EC1","S","Sn"
"YH23EA5","Sa",38.0953845977783,1.09654366142721,38.0953845977783,"C2019","A","E","H","H23EA5","S","MD"
"ZH24EF2","Ga",20.2831338246663,0.243470415028099,20.1931571960449,"C2019","F","E","H","H24EF2","P","Sn/Gi (P)"
"ZI10DA1","Ga",NA,0,NA,"C2019","A","D","I","I10DA1","S","MD"
"ZI11DG3","Ga",25.2950064341227,0.222158382383288,25.3074436187744,"C2019","G","D","I","I11DG3","S","Gi"
"ZI12DH1","Ga",21.4343922932943,0.104500655757167,21.4031772613525,"C2019","H","D","I","I12DH1","P","Gi (P)"
"ZI13DB10","Ga",NA,0,NA,"C2019","B","D","I","I13DB10","P","MD (P)"
"ZI1CA4","Ga",NA,0,39.1415596008301,"C2019","A","C","I","I1CA4","S","MD"
"ZI2CD7","Ga",NA,0,NA,"C2019","D","C","I","I2CD7","P","Sn (P)"
"ZI3CE5","Ga",24.1073036193848,0.823985205008233,23.7277946472168,"C2019","E","C","I","I3CE5","S","Sn/Gi"
"ZI4CC1","Ga",NA,0,38.948429107666,"C2019","C","C","I","I4CC1","S","Sn"
"ZI5CF10","Ga",27.4585367838542,0.664586703065532,27.0921306610107,"C2019","F","C","I","I5CF10","P","Sn/Gi (P)"
"ZI6CB3","Ga",NA,0,NA,"C2019","B","C","I","I6CB3","P","MD (P)"
"ZI7DG5","Ga",23.1810995737712,0.777720154931026,23.3086814880371,"C2019","G","D","I","I7DG5","S","Gi"
"ZI8DB5","Ga",NA,0,NA,"C2019","B","D","I","I8DB5","P","MD (P)"
"ZI9DH2","Ga",19.6268342336019,0.270296846798667,19.4784698486328,"C2019","H","D","I","I9DH2","P","Gi (P)"
"ZH24EF2","Sa",17.056224822998,0.161887423593677,16.9723339080811,"C2019","F","E","H","H24EF2","P","Sn/Gi (P)"
"ZI10DA1","Sa",39.3359489440918,0,39.3359489440918,"C2019","A","D","I","I10DA1","S","MD"
"ZI11DG3","Sa",39.6328964233398,0.182748735143237,39.6328964233398,"C2019","G","D","I","I11DG3","S","Gi"
"ZI12DH1","Sa",37.951784769694,0.601211267581636,38.2232055664062,"C2019","H","D","I","I12DH1","P","Gi (P)"
"ZI13DB10","Sa",NA,0,NA,"C2019","B","D","I","I13DB10","P","MD (P)"
"ZI1CA4","Sa",38.1517143249512,0.218444008071592,38.1186943054199,"C2019","A","C","I","I1CA4","S","MD"
"ZI2CD7","Sa",17.1941477457682,0.0586070613509401,17.1715545654297,"C2019","D","C","I","I2CD7","P","Sn (P)"
"ZI3CE5","Sa",17.9185962677002,1.30548017572501,18.4606456756592,"C2019","E","C","I","I3CE5","S","Sn/Gi"
"ZI4CC1","Sa",18.7111574808757,0.128278898224329,18.6602993011475,"C2019","C","C","I","I4CC1","S","Sn"
"ZI5CF10","Sa",17.7270323435466,0.0549371017726043,17.7051982879639,"C2019","F","C","I","I5CF10","P","Sn/Gi (P)"
"ZI6CB3","Sa",36.436528523763,0.486906503580354,36.3955116271973,"C2019","B","C","I","I6CB3","P","MD (P)"
"ZI7DG5","Sa",38.1163940429688,0,38.1163940429688,"C2019","G","D","I","I7DG5","S","Gi"
"ZI8DB5","Sa",NA,0,NA,"C2019","B","D","I","I8DB5","P","MD (P)"
"ZI9DH2","Sa",38.2054023742676,0,38.2054023742676,"C2019","H","D","I","I9DH2","P","Gi (P)"
"AA9DG8","Actin",21.3402722676595,0.28441732069641,21.289270401001,"C2019","G","D","A","A9DG8","S","Gi"
"BA17DA6","Actin",21.9014860788981,0.03535913539821,21.8877391815186,"C2019","A","D","A","A17DA6","S","MD"
"CB16BA1","Actin",22.2145722707113,0.14586586066891,22.2113819122314,"C2019","A","B","B","B16BA1","S","MD"
"CC1EB8","Actin",21.4570407867432,0.0342723964812873,21.4517860412598,"C2019","B","E","C","C1EB8","P","MD (P)"
"DC10EA6","Actin",21.2840449015299,0.303602526369853,21.2194290161133,"C2019","A","E","C","C10EA6","S","MD"
"DC12EG9","Actin",21.6465346018473,0.140773827699976,21.6416721343994,"C2019","G","E","C","C12EG9","S","Gi"
"DC5ED5","Actin",22.2526270548503,0.356571596670361,22.3797607421875,"C2019","D","E","C","C5ED5","P","Sn (P)"
"ED10FE5","Actin",22.6707903544108,0.267381892863114,22.5363311767578,"C2019","E","F","D","D10FE5","S","Sn/Gi"
"GE14DA7","Actin",21.6281808217367,0.225018418181625,21.5217819213867,"C2019","A","D","E","E14DA7","S","MD"
"GE15DH10","Actin",22.0708223978678,0.128289444999587,22.0979995727539,"C2019","H","D","E","E15DH10","P","Gi (P)"
"GE19CF5","Actin",21.9291388193766,0.111995124476523,21.959321975708,"C2019","F","C","E","E19CF5","P","Sn/Gi (P)"
"HG10EH3","Actin",21.9960149129232,0.108187928416125,22.0365123748779,"C2019","H","E","G","G10EH3","P","Gi (P)"
"HG4EA8","Actin",22.226203918457,0.235061197023543,22.3457794189453,"C2019","A","E","G","G4EA8","S","MD"
"HG9EH2","Actin",22.1108290354411,0.17304006512546,22.0416812896729,"C2019","H","E","G","G9EH2","P","Gi (P)"
"IG15EB4","Actin",21.5268961588542,0.0446558577107253,21.5470638275146,"C2019","B","E","G","G15EB4","P","MD (P)"
"IH1EF8","Actin",21.6181462605794,0.015903315326413,21.6135158538818,"C2019","F","E","H","H1EF8","P","Sn/Gi (P)"
"IH4EA1","Actin",21.4386831919352,0.094996994908522,21.471019744873,"C2019","A","E","H","H4EA1","S","MD"
"IH6EG16","Actin",22.3767134348551,0.317710444527086,22.4682998657227,"C2019","G","E","H","H6EG16","S","Gi"
"KI13DB10","Actin",22.0031986236572,0.144580145741834,21.9345397949219,"C2019","B","D","I","I13DB10","P","MD (P)"
"KI1CA4","Actin",21.7785975138346,0.128500048686584,21.7503337860107,"C2019","A","C","I","I1CA4","S","MD"
"KI8DB5","Actin",21.6790529886882,0.205946426844486,21.6851711273193,"C2019","B","D","I","I8DB5","P","MD (P)"
"LF1FC1","Actin",22.441224416097,0.251937705871709,22.3422451019287,"C2019","C","F","F","F1FC1","S","Sn"
"LI19CB7","Actin",21.7797196706136,0.156266614264549,21.7694149017334,"C2019","B","C","I","I19CB7","P","MD (P)"
"LI22CA8","Actin",21.923412322998,0.103109562581376,21.9805145263672,"C2019","A","C","I","I22CA8","S","MD"
"MF8FF6","Actin",22.0528666178385,0.0727290741858012,22.0386161804199,"C2019","F","F","F","F8FF6","P","Sn/Gi (P)"
"MF9FG2","Actin",22.2525679270426,0.350208687221532,22.398551940918,"C2019","G","F","F","F9FG2","S","Gi"
"AA15EH9","16S",18.2262051900228,0.502506028844231,18.0122394561768,"C2019","H","E","A","A15EH9","P","Gi (P)"
"BB1CE7","16S",17.0741914113363,0.2357068005437,17.101806640625,"C2019","E","C","B","B1CE7","S","Sn/Gi"
"BB2AD6","16S",17.0792191823324,0.197252917149053,16.9975318908691,"C2019","D","A","B","B2AD6","P","Sn (P)"
"DC11EE1","16S",17.2883783976237,0.229729129978079,17.3097553253174,"C2019","E","E","C","C11EE1","S","Sn/Gi"
"DC15EB5","16S",17.4660574595133,0.101174060241997,17.4588928222656,"C2019","B","E","C","C15EB5","P","MD (P)"
"DC4EE5","16S",15.6365321477254,0.0851972997124993,15.6524477005005,"C2019","E","E","C","C4EE5","S","Sn/Gi"
"DC8EH15","16S",18.5439599355062,0.105082214446018,18.5476760864258,"C2019","H","E","C","C8EH15","P","Gi (P)"
"GE15DH10","16S",17.2066027323405,0.0446771284039065,17.2303009033203,"C2019","H","D","E","E15DH10","P","Gi (P)"
"GE20DB1","16S",22.8022753397624,0.102940759522175,22.7576675415039,"C2019","B","D","E","E20DB1","P","MD (P)"
"HG3EH12","16S",16.4977855682373,0.0619487071837778,16.5194435119629,"C2019","H","E","G","G3EH12","P","Gi (P)"
"IG17EF4","16S",16.0633192062378,0.105682558130064,16.11549949646,"C2019","F","E","G","G17EF4","P","Sn/Gi (P)"
"IH1EF8","16S",17.8491325378418,0.306895979172218,17.924280166626,"C2019","F","E","H","H1EF8","P","Sn/Gi (P)"
"IH2EC9","16S",18.6394348144531,0.162169995985321,18.6753196716309,"C2019","C","E","H","H2EC9","S","Sn"
"IH8EB6","16S",16.8408756256104,0.114591516015241,16.8338413238525,"C2019","B","E","H","H8EB6","P","MD (P)"
"JH15EH14","16S",18.9224268595378,0.0692302136006105,18.9469089508057,"C2019","H","E","H","H15EH14","P","Gi (P)"
"JH22EC1","16S",17.7826944986979,0.0701946008866445,17.808277130127,"C2019","C","E","H","H22EC1","S","Sn"
"KI2CD7","16S",16.9816157023112,0.197695664094799,16.9841651916504,"C2019","D","C","I","I2CD7","P","Sn (P)"
"KI9DH2","16S",17.2549800872803,0.0457671417238461,17.2641334533691,"C2019","H","D","I","I9DH2","P","Gi (P)"
"LI18DH8","16S",18.1519845326742,0.28471613735138,17.9915676116943,"C2019","H","D","I","I18DH8","P","Gi (P)"
"AAI18DH8","Ga",20.1876894632975,0.176637764216473,20.1853561401367,"C2019","H","D","I","I18DH8","P","Gi (P)"
"PA11EF5","Ga",20.7097956339518,0.0543144073819778,20.7151737213135,"C2019","F","E","A","A11EF5","P","Sn/Gi (P)"
"PA12FF5","Ga",20.3773199717204,0.140782544076679,20.3300666809082,"C2019","F","F","A","A12FF5","P","Sn/Gi (P)"
"PA15EH9","Ga",23.0990568796794,0.0148712401726164,23.1019802093506,"C2019","H","E","A","A15EH9","P","Gi (P)"
"PA2DG2","Ga",20.164820988973,0.089513135030418,20.195972442627,"C2019","G","D","A","A2DG2","S","Gi"
"PA3EG6","Ga",24.0437469482422,0.0226203280646829,24.0358219146729,"C2019","G","E","A","A3EG6","S","Gi"
"PA7EG1","Ga",21.2186482747396,0.381265360956072,21.0367527008057,"C2019","G","E","A","A7EG1","S","Gi"
"QB1CE7","Ga",22.0588035583496,0.119046234250069,22.1142997741699,"C2019","E","C","B","B1CE7","S","Sn/Gi"
"QB3CF2","Ga",21.2404810587565,0.220081015010779,21.1673107147217,"C2019","F","C","B","B3CF2","P","Sn/Gi (P)"
"RB14AE3","Ga",20.5038566589355,0.180328658589586,20.5460586547852,"C2019","E","A","B","B14AE3","S","Sn/Gi"
"SC8EH15","Ga",21.4802773793538,0.117439708557315,21.5298595428467,"C2019","H","E","C","C8EH15","P","Gi (P)"
"TD10FE5","Ga",22.3253765106201,0.242380236163191,22.2896251678467,"C2019","E","F","D","D10FE5","S","Sn/Gi"
"TD12FF2","Ga",19.4173539479574,0.123035373697981,19.3703365325928,"C2019","F","F","D","D12FF2","P","Sn/Gi (P)"
"UD17FG18","Ga",25.3778858184814,0.116668151071001,25.3862571716309,"C2019","G","F","D","D17FG18","S","Gi"
"UD18FE6","Ga",21.8861331939697,0.252705851857141,22.0213298797607,"C2019","E","F","D","D18FE6","S","Sn/Gi"
"UE2CE2","Ga",22.8512674967448,0.124178974992051,22.884220123291,"C2019","E","C","E","E2CE2","S","Sn/Gi"
"UE4DG1","Ga",20.3834520975749,0.250501733241262,20.4444713592529,"C2019","G","D","E","E4DG1","S","Gi"
"WG1EG7","Ga",20.5407911936442,0.201429151205447,20.5221729278564,"C2019","G","E","G","G1EG7","S","Gi"
"XH7EE10","Ga",21.5120112101237,0.0331720951762242,21.5056667327881,"C2019","E","E","H","H7EE10","S","Sn/Gi"
"ZI3CE5","Ga",21.9986273447673,0.26968182217321,22.1127738952637,"C2019","E","C","I","I3CE5","S","Sn/Gi"
"AAI22CA8","Sa",36.3663215637207,0.818273110005033,36.7593460083008,"C2019","A","C","I","I22CA8","S","MD"
"PA10FH4","Sa",36.4934438069661,0.298780277931684,36.3896102905273,"C2019","H","F","A","A10FH4","P","Gi (P)"
"PA11EF5","Sa",27.9096851348877,14.0378299286866,27.9096851348877,"C2019","F","E","A","A11EF5","P","Sn/Gi (P)"
"PA13FG1","Sa",33.0340105692546,0.513329581712884,32.982063293457,"C2019","G","F","A","A13FG1","S","Gi"
"QA18DB9","Sa",NA,0,NA,"C2019","B","D","A","A18DB9","P","MD (P)"
"QA19FG6","Sa",34.8105945587158,0.218837227061781,34.8105945587158,"C2019","G","F","A","A19FG6","S","Gi"
"QB1CE7","Sa",17.7167441050212,0.0985467073085274,17.7123317718506,"C2019","E","C","B","B1CE7","S","Sn/Gi"
"QB4BB3","Sa",30.5534540812174,0.0488122289208963,30.5579395294189,"C2019","B","B","B","B4BB3","P","MD (P)"
"RB11CD9","Sa",18.3221848805745,0.102037759537397,18.3003673553467,"C2019","D","C","B","B11CD9","P","Sn (P)"
"RB12BE5","Sa",16.5644817352295,0.0816662844025167,16.5307865142822,"C2019","E","B","B","B12BE5","S","Sn/Gi"
"RB16BA1","Sa",31.7441056569417,5.34114265471705,34.5427474975586,"C2019","A","B","B","B16BA1","S","MD"
"RB7BD6","Sa",18.2258879343669,0.20188344677058,18.1230945587158,"C2019","D","B","B","B7BD6","P","Sn (P)"
"RC1EB8","Sa",37.7283935546875,0,37.7283935546875,"C2019","B","E","C","C1EB8","P","MD (P)"
"SC12EG9","Sa",35.6300760904948,0.977892180724483,35.2287139892578,"C2019","G","E","C","C12EG9","S","Gi"
"SC14EC4","Sa",16.609432220459,0.02324354371967,16.6088066101074,"C2019","C","E","C","C14EC4","S","Sn"
"SC5ED5","Sa",16.552235921224,0.147965410315723,16.6244411468506,"C2019","D","E","C","C5ED5","P","Sn (P)"
"TD13FF4","Sa",17.9436333974202,0.0588232537722003,17.9639282226562,"C2019","F","F","D","D13FF4","P","Sn/Gi (P)"
"TD4FG16","Sa",34.7924296061198,0.167354512584013,34.7568740844727,"C2019","G","F","D","D4FG16","S","Gi"
"UD16FD5","Sa",17.6539929707845,0.183758881684477,17.6482677459717,"C2019","D","F","D","D16FD5","P","Sn (P)"
"WG5EB7","Sa",37.3535385131836,1.26438047862195,38.0120277404785,"C2019","B","E","G","G5EB7","P","MD (P)"
"WG9EH2","Sa",37.1133575439453,1.43631876841187,36.5579376220703,"C2019","H","E","G","G9EH2","P","Gi (P)"
"YH12EB3","Sa",34.3511250813802,0.308934554474755,34.2869606018066,"C2019","B","E","H","H12EB3","P","MD (P)"
"YH15EH14","Sa",37.6059131622314,0.229923534094086,37.6059131622314,"C2019","H","E","H","H15EH14","P","Gi (P)"
"YH21EG13","Sa",36.2818514506022,1.13093720575339,35.9836235046387,"C2019","G","E","H","H21EG13","S","Gi"
"YH23EA5","Sa",37.442813873291,0.725583959573723,37.442813873291,"C2019","A","E","H","H23EA5","S","MD"
"ZI3CE5","Sa",18.4068082173665,0.0277544071837539,18.4054126739502,"C2019","E","C","I","I3CE5","S","Sn/Gi"
"NG1AE2","16S",15.2702531814575,0.10393101245733,15.2345781326294,"C2017","E","A","G","G1AE2","S","Sn/Gi"
"NG2AE4","16S",14.7393347422282,0.221394948028902,14.7996416091919,"C2017","E","A","G","G2AE4","S","Sn/Gi"
"NG3AE10","16S",15.217181523641,0.568717163013219,14.8945922851562,"C2017","E","A","G","G3AE10","S","Sn/Gi"
"NG4AF1","16S",15.422329266866,0.222450850668632,15.2949275970459,"C2017","F","A","G","G4AF1","P","Sn/Gi (P)"
"NG5AF3","16S",15.9587059020996,0.0770848332192273,15.9830808639526,"C2017","F","A","G","G5AF3","P","Sn/Gi (P)"
"NG6AF7","16S",16.1626726786296,0.0328332664729554,16.1553955078125,"C2017","F","A","G","G6AF7","P","Sn/Gi (P)"
"NG1AE2","Actin",21.6187547047933,0.25850122750915,21.5119152069092,"C2017","E","A","G","G1AE2","S","Sn/Gi"
"NG2AE4","Actin",21.2039896647135,0.325315312491322,21.2991027832031,"C2017","E","A","G","G2AE4","S","Sn/Gi"
"NG3AE10","Actin",20.7164624532064,0.183171026438079,20.6462497711182,"C2017","E","A","G","G3AE10","S","Sn/Gi"
"NG4AF1","Actin",21.3474470774333,0.142722619483785,21.3470153808594,"C2017","F","A","G","G4AF1","P","Sn/Gi (P)"
"NG5AF3","Actin",21.2971757253011,0.355942714320567,21.2239456176758,"C2017","F","A","G","G5AF3","P","Sn/Gi (P)"
